measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Syria,Both,All Ages,Chronic respiratory diseases,Rate,2017,7596.3517004800005,8325.889715629999,6864.04564625
Prevalence,Marshall Islands,Both,All Ages,Cardiovascular diseases,Number,2017,2569.34769093,2684.85987277,2464.03938942
Prevalence,Marshall Islands,Both,All Ages,Cardiovascular diseases,Percent,2017,0.0469153473923,0.0490505046451,0.0449837740455
Prevalence,Marshall Islands,Both,All Ages,Cardiovascular diseases,Rate,2017,4562.80967547,4767.94349322,4375.79655199
Prevalence,Marshall Islands,Both,All Ages,Chronic respiratory diseases,Number,2017,6097.33612138,6763.50271021,5451.47874796
Prevalence,Marshall Islands,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.111332540594,0.123293232714,0.0995813685972
Prevalence,Marshall Islands,Both,All Ages,Chronic respiratory diseases,Rate,2017,10828.0340366,12011.0546794,9681.07977938
Prevalence,Gabon,Both,All Ages,Chronic respiratory diseases,Number,2017,114047.099187,128603.161773,100970.741253
Prevalence,Gabon,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.0686254905427,0.0774154373924,0.0606850456035
Prevalence,Gabon,Both,All Ages,Chronic respiratory diseases,Rate,2017,6697.936950230001,7552.80822836,5929.96808821
Prevalence,Brazil,Both,All Ages,Cardiovascular diseases,Number,2017,13702303.1484,14281540.0962,13150681.9184
Prevalence,Brazil,Both,All Ages,Cardiovascular diseases,Percent,2017,0.0669733083066,0.0698947473753,0.0642636205197
Prevalence,Brazil,Both,All Ages,Cardiovascular diseases,Rate,2017,6469.06567784,6742.532249,6208.6369070499995
Prevalence,Brazil,Both,All Ages,Chronic respiratory diseases,Number,2017,16998714.5062,18587559.7303,15487710.0023
Prevalence,Brazil,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.0830841122021,0.0908666059271,0.0758319339331
Prevalence,Brazil,Both,All Ages,Chronic respiratory diseases,Rate,2017,8025.3516061499995,8775.46959692,7311.98340302
Prevalence,Guam,Both,All Ages,Cardiovascular diseases,Number,2017,12132.2910633,12659.1980195,11641.9341014
Prevalence,Guam,Both,All Ages,Cardiovascular diseases,Percent,2017,0.0755542493843,0.0788935453029,0.0724474172082
Prevalence,Guam,Both,All Ages,Cardiovascular diseases,Rate,2017,7228.626166960001,7542.56632808,6936.4631165499995
Prevalence,Federated States of Micronesia,Both,All Ages,Cardiovascular diseases,Number,2017,5311.93015534,5550.4810258,5078.1335537
Prevalence,Federated States of Micronesia,Both,All Ages,Cardiovascular diseases,Percent,2017,0.052442679286,0.0547497188044,0.0501191346688
Prevalence,Federated States of Micronesia,Both,All Ages,Cardiovascular diseases,Rate,2017,5111.24666465,5340.78513849,4886.28284446
Prevalence,Mali,Both,All Ages,Cardiovascular diseases,Number,2017,576475.931,604915.468128,547688.71477
Prevalence,Mali,Both,All Ages,Cardiovascular diseases,Percent,2017,0.0290024904562,0.0304208803163,0.0275512679843
Prevalence,Mali,Both,All Ages,Cardiovascular diseases,Rate,2017,2846.27086872,2986.68718394,2704.1379355900003
Prevalence,Czech Republic,Both,All Ages,Chronic respiratory diseases,Number,2017,1231023.4951,1349356.90053,1115045.82574
Prevalence,Czech Republic,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.120751716207,0.132278796147,0.10922734097
Prevalence,Czech Republic,Both,All Ages,Chronic respiratory diseases,Rate,2017,11621.3980481,12738.5169434,10526.5183275
Prevalence,Uruguay,Both,All Ages,Cardiovascular diseases,Number,2017,283034.773933,297930.204831,269444.725875
Prevalence,Uruguay,Both,All Ages,Cardiovascular diseases,Percent,2017,0.0884117091616,0.0930716401849,0.0840216707156
Prevalence,Uruguay,Both,All Ages,Cardiovascular diseases,Rate,2017,8272.16623553,8707.51019992,7874.974275269999
Prevalence,Uruguay,Both,All Ages,Chronic respiratory diseases,Number,2017,343018.865409,373734.349613,315534.650308
Prevalence,Uruguay,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.107147617804,0.116516517571,0.0986850539304
Prevalence,Uruguay,Both,All Ages,Chronic respiratory diseases,Rate,2017,10025.301969600001,10923.013539900001,9222.0296614
Prevalence,France,Both,All Ages,Chronic respiratory diseases,Number,2017,7108227.81209,7749472.4247,6498704.11493
Prevalence,France,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.115491700113,0.12566931055,0.10542438996
Prevalence,France,Both,All Ages,Chronic respiratory diseases,Rate,2017,10817.146015,11792.978077400001,9889.58614972
Prevalence,Bosnia and Herzegovina,Both,All Ages,Cardiovascular diseases,Number,2017,468016.550745,493205.182115,445106.925611
Prevalence,Bosnia and Herzegovina,Both,All Ages,Cardiovascular diseases,Percent,2017,0.141710414106,0.149204352973,0.134759255198
Prevalence,Bosnia and Herzegovina,Both,All Ages,Cardiovascular diseases,Rate,2017,13768.2724665,14509.2803202,13094.309205099999
Prevalence,France,Both,All Ages,Cardiovascular diseases,Number,2017,7967253.3668,8391201.51147,7554207.92845
Prevalence,France,Both,All Ages,Cardiovascular diseases,Percent,2017,0.1294505007,0.13641492304,0.12261805834
Prevalence,France,Both,All Ages,Cardiovascular diseases,Rate,2017,12124.3923641,12769.547402,11495.8288268
Prevalence,Federated States of Micronesia,Both,All Ages,Chronic respiratory diseases,Number,2017,12360.2151713,13680.3559716,11106.7397198
Prevalence,Federated States of Micronesia,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.122025056162,0.134992391249,0.109684311855
Prevalence,Federated States of Micronesia,Both,All Ages,Chronic respiratory diseases,Rate,2017,11893.249105500001,13163.515292200002,10687.1296662
Prevalence,Liberia,Both,All Ages,Cardiovascular diseases,Number,2017,150912.978158,156818.535582,144980.716864
Prevalence,Liberia,Both,All Ages,Cardiovascular diseases,Percent,2017,0.0324382471431,0.033731590707,0.0311262898034
Prevalence,Liberia,Both,All Ages,Cardiovascular diseases,Rate,2017,3195.52274106,3320.5705883699998,3069.90944986
Prevalence,Liberia,Both,All Ages,Chronic respiratory diseases,Number,2017,216495.269323,244559.833677,189548.670146
Prevalence,Liberia,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.0465347165195,0.0526537563907,0.0408239210754
Prevalence,Liberia,Both,All Ages,Chronic respiratory diseases,Rate,2017,4584.20186853,5178.45794051,4013.61826785
Prevalence,Namibia,Both,All Ages,Cardiovascular diseases,Number,2017,92064.9110788,95868.5530063,88455.6810374
Prevalence,Namibia,Both,All Ages,Cardiovascular diseases,Percent,2017,0.0407636210596,0.0425288604449,0.0391361180486
Prevalence,Namibia,Both,All Ages,Cardiovascular diseases,Rate,2017,3911.8253806400003,4073.4416018100005,3758.4696937100002
Prevalence,Taiwan (Province of China),Both,All Ages,Chronic respiratory diseases,Number,2017,2955558.08729,3171852.2896,2734956.34269
Prevalence,Taiwan (Province of China),Both,All Ages,Chronic respiratory diseases,Percent,2017,0.131015413288,0.140604681848,0.121383717302
Prevalence,Taiwan (Province of China),Both,All Ages,Chronic respiratory diseases,Rate,2017,12532.512114800002,13449.6687501,11597.090121700001
Prevalence,Northern Mariana Islands,Both,All Ages,Cardiovascular diseases,Number,2017,3800.73711493,3985.5800997,3623.3455421
Prevalence,Northern Mariana Islands,Both,All Ages,Cardiovascular diseases,Percent,2017,0.0875311974246,0.0918868518564,0.0833914846858
Prevalence,Northern Mariana Islands,Both,All Ages,Cardiovascular diseases,Rate,2017,8469.01406456,8880.89149529,8073.74028482
Prevalence,Saint Vincent and the Grenadines,Both,All Ages,Chronic respiratory diseases,Number,2017,10131.6379226,11193.1956696,9090.90191435
Prevalence,Saint Vincent and the Grenadines,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.0917286136486,0.101397026741,0.0822386911644
Prevalence,Saint Vincent and the Grenadines,Both,All Ages,Chronic respiratory diseases,Rate,2017,8878.70633526,9808.98627276,7966.673210859999
Prevalence,Ukraine,Both,All Ages,Cardiovascular diseases,Number,2017,4802204.96174,5004120.76197,4604710.78236
Prevalence,Ukraine,Both,All Ages,Cardiovascular diseases,Percent,2017,0.111317897667,0.116023259006,0.106651559687
Prevalence,Ukraine,Both,All Ages,Cardiovascular diseases,Rate,2017,10745.812068000001,11197.6356075,10303.8827141
Prevalence,Mauritania,Both,All Ages,Cardiovascular diseases,Number,2017,142545.187814,148648.617724,136131.681466
Prevalence,Mauritania,Both,All Ages,Cardiovascular diseases,Percent,2017,0.0376618346426,0.0392485110657,0.0358922939846
Prevalence,Mauritania,Both,All Ages,Cardiovascular diseases,Rate,2017,3642.0042129799995,3797.9457623700005,3478.1402656900004
Prevalence,Mauritania,Both,All Ages,Chronic respiratory diseases,Number,2017,228880.642096,259375.882087,201624.882074
Prevalence,Mauritania,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.060471815346,0.0687339982705,0.0532087799666
Prevalence,Mauritania,Both,All Ages,Chronic respiratory diseases,Rate,2017,5847.85972479,6627.00768642,5151.47990062
Prevalence,Algeria,Both,All Ages,Cardiovascular diseases,Number,2017,2437524.72658,2546068.69263,2336946.2048
Prevalence,Algeria,Both,All Ages,Cardiovascular diseases,Percent,2017,0.0640047635095,0.0668128465357,0.0613968615174
Prevalence,Algeria,Both,All Ages,Cardiovascular diseases,Rate,2017,6023.9791190099995,6292.22935577,5775.41429077
Prevalence,Algeria,Both,All Ages,Chronic respiratory diseases,Number,2017,3383867.48489,3700465.70041,3084209.02706
Prevalence,Algeria,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.0888528039743,0.0971814527442,0.0808137066852
Prevalence,Algeria,Both,All Ages,Chronic respiratory diseases,Rate,2017,8362.7242211,9145.14953092,7622.1629980200005
Prevalence,Turkey,Both,All Ages,Cardiovascular diseases,Number,2017,5833806.23727,6099549.70588,5584082.37668
Prevalence,Turkey,Both,All Ages,Cardiovascular diseases,Percent,2017,0.07633723029,0.0797564932967,0.0730763514614
Prevalence,Turkey,Both,All Ages,Cardiovascular diseases,Rate,2017,7250.850824790001,7581.1439765000005,6940.46847973
Prevalence,Tunisia,Both,All Ages,Chronic respiratory diseases,Number,2017,885109.877457,958334.685494,815212.38496
Prevalence,Tunisia,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.0810198510458,0.0878258047632,0.0745344532192
Prevalence,Tunisia,Both,All Ages,Chronic respiratory diseases,Rate,2017,7735.4981914400005,8375.45305418,7124.62270517
Prevalence,Comoros,Both,All Ages,Cardiovascular diseases,Number,2017,30464.1129417,31669.8244516,29177.0551542
Prevalence,Comoros,Both,All Ages,Cardiovascular diseases,Percent,2017,0.0439669139934,0.0457717080484,0.04211130611
Prevalence,Comoros,Both,All Ages,Cardiovascular diseases,Rate,2017,4241.01232078,4408.86350288,4061.8366479200004
Prevalence,Taiwan (Province of China),Both,All Ages,Cardiovascular diseases,Number,2017,2559502.443,2641493.18802,2480323.27218
Prevalence,Taiwan (Province of China),Both,All Ages,Cardiovascular diseases,Percent,2017,0.113459439036,0.117051318133,0.109775578615
Prevalence,Taiwan (Province of China),Both,All Ages,Cardiovascular diseases,Rate,2017,10853.109439,11200.7764362,10517.3644161
Prevalence,South Africa,Both,All Ages,Cardiovascular diseases,Number,2017,2764821.42769,2883757.26055,2651275.15716
Prevalence,South Africa,Both,All Ages,Cardiovascular diseases,Percent,2017,0.0521083232358,0.0543569303884,0.0499641046869
Prevalence,South Africa,Both,All Ages,Cardiovascular diseases,Rate,2017,5031.2603264,5247.69279877,4824.63546433
Prevalence,South Africa,Both,All Ages,Chronic respiratory diseases,Number,2017,3244028.3013,3509770.69234,3000544.25202
Prevalence,South Africa,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.0611397363298,0.0660365372928,0.0566450958387
Prevalence,South Africa,Both,All Ages,Chronic respiratory diseases,Rate,2017,5903.29296734,6386.87542793,5460.21493526
Prevalence,Solomon Islands,Both,All Ages,Cardiovascular diseases,Number,2017,24927.26446,25970.1741332,23946.6276388
Prevalence,Solomon Islands,Both,All Ages,Cardiovascular diseases,Percent,2017,0.0399473808947,0.0416462708961,0.0383623803097
Prevalence,Solomon Islands,Both,All Ages,Cardiovascular diseases,Rate,2017,3909.50464215,4073.0709338,3755.70500598
Prevalence,Solomon Islands,Both,All Ages,Chronic respiratory diseases,Number,2017,71353.9517771,80225.4168731,63006.6766718
Prevalence,Solomon Islands,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.114346630621,0.128424873438,0.101069435412
Prevalence,Solomon Islands,Both,All Ages,Chronic respiratory diseases,Rate,2017,11190.903284099999,12582.272723400001,9881.74596254
Prevalence,Czech Republic,Both,All Ages,Cardiovascular diseases,Number,2017,1634317.32155,1717620.33433,1554116.8649
Prevalence,Czech Republic,Both,All Ages,Cardiovascular diseases,Percent,2017,0.160311649312,0.168324111905,0.152293213087
Prevalence,Czech Republic,Both,All Ages,Cardiovascular diseases,Rate,2017,15428.6674512,16215.0841801,14671.5402039
Prevalence,Puerto Rico,Both,All Ages,Chronic respiratory diseases,Number,2017,445649.779201,488633.515579,407575.616426
Prevalence,Puerto Rico,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.125970062108,0.138075417954,0.115352658749
Prevalence,Puerto Rico,Both,All Ages,Chronic respiratory diseases,Rate,2017,12156.6852097,13329.2197349,11118.0767932
Prevalence,Bulgaria,Both,All Ages,Chronic respiratory diseases,Number,2017,908015.269787,1002185.94558,825343.77238
Prevalence,Bulgaria,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.132513631465,0.146524102291,0.120385690131
Prevalence,Bulgaria,Both,All Ages,Chronic respiratory diseases,Rate,2017,12875.3768756,14210.688055699999,11703.1205034
Prevalence,Paraguay,Both,All Ages,Chronic respiratory diseases,Number,2017,599235.385511,674306.016737,529423.91806
Prevalence,Paraguay,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.0901543811166,0.101355871238,0.079848705152
Prevalence,Paraguay,Both,All Ages,Chronic respiratory diseases,Rate,2017,8645.50948356,9728.59614684,7638.29976515
Prevalence,Gabon,Both,All Ages,Cardiovascular diseases,Number,2017,67263.5680539,70057.2128112,64473.1293805
Prevalence,Gabon,Both,All Ages,Cardiovascular diseases,Percent,2017,0.0404748515023,0.0421764492716,0.0388205072373
Prevalence,Gabon,Both,All Ages,Cardiovascular diseases,Rate,2017,3950.3603430999997,4114.4298948900005,3786.47908324
Prevalence,Brunei,Both,All Ages,Cardiovascular diseases,Number,2017,17503.2824013,18552.6996663,16605.4463282
Prevalence,Brunei,Both,All Ages,Cardiovascular diseases,Percent,2017,0.0439161089966,0.046510970977,0.0416540568721
Prevalence,Brunei,Both,All Ages,Cardiovascular diseases,Rate,2017,4047.46276155,4290.1302340699995,3839.84695619
Prevalence,Cambodia,Both,All Ages,Cardiovascular diseases,Number,2017,670346.40918,700095.120453,641541.727589
Prevalence,Cambodia,Both,All Ages,Cardiovascular diseases,Percent,2017,0.0424984443049,0.0443728222188,0.0406886468423
Prevalence,Cambodia,Both,All Ages,Cardiovascular diseases,Rate,2017,4157.86179117,4342.37986756,3979.19911266
Prevalence,Germany,Both,All Ages,Chronic respiratory diseases,Number,2017,10139259.8822,11083708.0018,9326402.58717
Prevalence,Germany,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.128453418284,0.140299309317,0.118186156263
Prevalence,Germany,Both,All Ages,Chronic respiratory diseases,Rate,2017,12172.7808996,13306.646701,11196.8976626
Prevalence,Bahrain,Both,All Ages,Chronic respiratory diseases,Number,2017,112681.9011,123931.257886,102185.708983
Prevalence,Bahrain,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.0791702972574,0.086926747223,0.0718508894667
Prevalence,Bahrain,Both,All Ages,Chronic respiratory diseases,Rate,2017,7663.49242538,8428.56081414,6949.646741199999
Prevalence,Puerto Rico,Both,All Ages,Cardiovascular diseases,Number,2017,366456.993092,383802.179126,349305.06164
Prevalence,Puerto Rico,Both,All Ages,Cardiovascular diseases,Percent,2017,0.103586931686,0.108458496385,0.0987799134152
Prevalence,Puerto Rico,Both,All Ages,Cardiovascular diseases,Rate,2017,9996.4198701,10469.571605699999,9528.53984158
Prevalence,Saint Vincent and the Grenadines,Both,All Ages,Cardiovascular diseases,Number,2017,9155.33116831,9581.35111211,8762.18202821
Prevalence,Saint Vincent and the Grenadines,Both,All Ages,Cardiovascular diseases,Percent,2017,0.0828909243353,0.0867337906524,0.0792402511166
Prevalence,Saint Vincent and the Grenadines,Both,All Ages,Cardiovascular diseases,Rate,2017,8023.134804699999,8396.47088352,7678.604553270001
Prevalence,Papua New Guinea,Both,All Ages,Chronic respiratory diseases,Number,2017,1301436.84765,1432713.14704,1180118.85764
Prevalence,Papua New Guinea,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.143777416686,0.158460069537,0.130342535132
Prevalence,Papua New Guinea,Both,All Ages,Chronic respiratory diseases,Rate,2017,14103.8167413,15526.4726869,12789.080108799999
Prevalence,Yemen,Both,All Ages,Cardiovascular diseases,Number,2017,1124139.63507,1169346.50884,1075514.2792
Prevalence,Yemen,Both,All Ages,Cardiovascular diseases,Percent,2017,0.037726325695,0.0392950754697,0.0360987812296
Prevalence,Yemen,Both,All Ages,Cardiovascular diseases,Rate,2017,3691.8577102900003,3840.32444899,3532.1641194
Prevalence,Mali,Both,All Ages,Chronic respiratory diseases,Number,2017,972837.04666,1088934.91645,865688.697757
Prevalence,Mali,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.0489432719415,0.0547065350075,0.0435643664336
Prevalence,Mali,Both,All Ages,Chronic respiratory diseases,Rate,2017,4803.24953223,5376.466846140001,4274.21925063
